transcript_id	gene_id	filepath
ENST00000445039.3	ENSG00000225675.3	chr1/ENST00000445039.3_predictions.tsv
ENST00000429099.2	ENSG00000226938.2	chr1/ENST00000429099.2_predictions.tsv
ENST00000449958.2	ENSG00000230138.2	chr1/ENST00000449958.2_predictions.tsv
ENST00000624679.1	ENSG00000280378.1	chr1/ENST00000624679.1_predictions.tsv
ENST00000623663.2	ENSG00000280425.3	chr1/ENST00000623663.2_predictions.tsv
ENST00000361350.5	ENSG00000198711.5	chr1/ENST00000361350.5_predictions.tsv
ENST00000426901.2	ENSG00000225632.2	chr1/ENST00000426901.2_predictions.tsv
ENST00000447150.1	ENSG00000232245.2	chr1/ENST00000447150.1_predictions.tsv
ENST00000433377.1	ENSG00000235741.2	chr1/ENST00000433377.1_predictions.tsv
ENST00000416119.1	ENSG00000230728.1	chr1/ENST00000416119.1_predictions.tsv
ENST00000443284.2	ENSG00000233203.8	chr1/ENST00000443284.2_predictions.tsv
ENST00000436960.1	ENSG00000233271.1	chr1/ENST00000436960.1_predictions.tsv
ENST00000451250.1	ENSG00000231090.2	chr1/ENST00000451250.1_predictions.tsv
ENST00000458145.2	ENSG00000230250.4	chr1/ENST00000458145.2_predictions.tsv
ENST00000455010.2	ENSG00000233079.4	chr1/ENST00000455010.2_predictions.tsv
ENST00000435828.1	ENSG00000235612.2	chr1/ENST00000435828.1_predictions.tsv
ENST00000569425.3	ENSG00000260971.5	chr1/ENST00000569425.3_predictions.tsv
ENST00000451914.4	ENSG00000223956.5	chr1/ENST00000451914.4_predictions.tsv
ENST00000425435.1	ENSG00000229913.1	chr1/ENST00000425435.1_predictions.tsv
ENST00000417420.1	ENSG00000236341.2	chr1/ENST00000417420.1_predictions.tsv
ENST00000422038.1	ENSG00000227935.1	chr1/ENST00000422038.1_predictions.tsv
ENST00000434141.2	ENSG00000226759.9	chr1/ENST00000434141.2_predictions.tsv
ENST00000419596.1	ENSG00000235038.1	chr1/ENST00000419596.1_predictions.tsv
ENST00000607372.1	ENSG00000272226.1	chr1/ENST00000607372.1_predictions.tsv
ENST00000424592.1	ENSG00000231740.2	chr1/ENST00000424592.1_predictions.tsv
ENST00000423408.6	ENSG00000232453.8	chr1/ENST00000423408.6_predictions.tsv
ENST00000422198.2	ENSG00000241042.2	chr1/ENST00000422198.2_predictions.tsv
ENST00000425914.7	ENSG00000224609.9	chr1/ENST00000425914.7_predictions.tsv
ENST00000604999.1	ENSG00000270457.1	chr1/ENST00000604999.1_predictions.tsv
ENST00000443012.1	ENSG00000226883.1	chr1/ENST00000443012.1_predictions.tsv
ENST00000456878.1	ENSG00000238242.3	chr1/ENST00000456878.1_predictions.tsv
ENST00000439156.2	ENSG00000226476.8	chr1/ENST00000439156.2_predictions.tsv
ENST00000423403.1	ENSG00000231252.5	chr1/ENST00000423403.1_predictions.tsv
ENST00000438559.5	ENSG00000237928.7	chr1/ENST00000438559.5_predictions.tsv
ENST00000442027.6	ENSG00000237853.7	chr1/ENST00000442027.6_predictions.tsv
ENST00000605725.1	ENSG00000271200.1	chr1/ENST00000605725.1_predictions.tsv
ENST00000624477.1	ENSG00000278967.1	chr1/ENST00000624477.1_predictions.tsv
ENST00000453229.1	ENSG00000235545.2	chr1/ENST00000453229.1_predictions.tsv
ENST00000450811.1	ENSG00000234318.1	chr1/ENST00000450811.1_predictions.tsv
ENST00000420659.1	ENSG00000229537.8	chr1/ENST00000420659.1_predictions.tsv
ENST00000418091.1	ENSG00000227485.1	chr1/ENST00000418091.1_predictions.tsv
ENST00000427547.1	ENSG00000229225.1	chr1/ENST00000427547.1_predictions.tsv
ENST00000455038.1	ENSG00000203605.3	chr1/ENST00000455038.1_predictions.tsv
ENST00000455304.6	ENSG00000224209.9	chr1/ENST00000455304.6_predictions.tsv
ENST00000449140.2	ENSG00000228734.2	chr1/ENST00000449140.2_predictions.tsv
ENST00000427268.2	ENSG00000230798.8	chr1/ENST00000427268.2_predictions.tsv
ENST00000371086.3	ENSG00000116652.7	chr1/ENST00000371086.3_predictions.tsv
ENST00000424995.2	ENSG00000223949.9	chr1/ENST00000424995.2_predictions.tsv
ENST00000447748.5	ENSG00000226891.10	chr1/ENST00000447748.5_predictions.tsv
ENST00000607528.1	ENSG00000272506.1	chr1/ENST00000607528.1_predictions.tsv
ENST00000435739.1	ENSG00000229294.1	chr1/ENST00000435739.1_predictions.tsv
ENST00000429871.1	ENSG00000237852.1	chr1/ENST00000429871.1_predictions.tsv
ENST00000424138.1	ENSG00000227466.1	chr1/ENST00000424138.1_predictions.tsv
ENST00000502413.2	ENSG00000248458.2	chr1/ENST00000502413.2_predictions.tsv
ENST00000456389.1	ENSG00000231080.1	chr1/ENST00000456389.1_predictions.tsv
ENST00000621423.1	ENSG00000275678.1	chr1/ENST00000621423.1_predictions.tsv
ENST00000230113.6	ENSG00000235200.6	chr1/ENST00000230113.6_predictions.tsv
ENST00000413628.5	ENSG00000232284.10	chr1/ENST00000413628.5_predictions.tsv
ENST00000425820.1	ENSG00000233589.1	chr1/ENST00000425820.1_predictions.tsv
ENST00000425517.1	ENSG00000223883.3	chr1/ENST00000425517.1_predictions.tsv
ENST00000439878.2	ENSG00000235446.3	chr1/ENST00000439878.2_predictions.tsv
ENST00000448001.1	ENSG00000229639.1	chr1/ENST00000448001.1_predictions.tsv
ENST00000414132.5	ENSG00000237919.5	chr1/ENST00000414132.5_predictions.tsv
ENST00000422107.1	ENSG00000228988.1	chr1/ENST00000422107.1_predictions.tsv
ENST00000413943.2	ENSG00000226088.2	chr1/ENST00000413943.2_predictions.tsv
ENST00000607679.1	ENSG00000271992.1	chr1/ENST00000607679.1_predictions.tsv
ENST00000419450.1	ENSG00000229051.2	chr1/ENST00000419450.1_predictions.tsv
ENST00000423187.2	ENSG00000226208.2	chr1/ENST00000423187.2_predictions.tsv
ENST00000426775.1	ENSG00000235782.2	chr1/ENST00000426775.1_predictions.tsv
ENST00000450461.2	ENSG00000235079.2	chr1/ENST00000450461.2_predictions.tsv
ENST00000430605.1	ENSG00000229956.12	chr1/ENST00000430605.1_predictions.tsv
ENST00000446438.1	ENSG00000231985.1	chr1/ENST00000446438.1_predictions.tsv
ENST00000453121.1	ENSG00000228853.1	chr1/ENST00000453121.1_predictions.tsv
ENST00000445976.1	ENSG00000225087.3	chr1/ENST00000445976.1_predictions.tsv
ENST00000418078.3	ENSG00000227016.5	chr1/ENST00000418078.3_predictions.tsv
ENST00000623251.1	ENSG00000280317.1	chr1/ENST00000623251.1_predictions.tsv
ENST00000440762.5	ENSG00000233973.8	chr1/ENST00000440762.5_predictions.tsv
ENST00000424953.1	ENSG00000223479.4	chr1/ENST00000424953.1_predictions.tsv
ENST00000415549.2	ENSG00000237324.3	chr1/ENST00000415549.2_predictions.tsv
ENST00000442876.1	ENSG00000233894.1	chr1/ENST00000442876.1_predictions.tsv
ENST00000416017.1	ENSG00000234497.6	chr1/ENST00000416017.1_predictions.tsv
ENST00000608748.1	ENSG00000272864.1	chr1/ENST00000608748.1_predictions.tsv
ENST00000438619.1	ENSG00000229943.1	chr1/ENST00000438619.1_predictions.tsv
ENST00000565735.1	ENSG00000261213.1	chr1/ENST00000565735.1_predictions.tsv
ENST00000446238.1	ENSG00000224127.1	chr1/ENST00000446238.1_predictions.tsv
ENST00000427892.1	ENSG00000224149.1	chr1/ENST00000427892.1_predictions.tsv
ENST00000436121.3	ENSG00000225605.4	chr1/ENST00000436121.3_predictions.tsv
ENST00000434540.1	ENSG00000230027.3	chr1/ENST00000434540.1_predictions.tsv
ENST00000608243.1	ENSG00000272855.1	chr1/ENST00000608243.1_predictions.tsv
ENST00000427806.2	ENSG00000237552.2	chr1/ENST00000427806.2_predictions.tsv
ENST00000454305.1	ENSG00000288543.1	chr1/ENST00000454305.1_predictions.tsv
ENST00000436206.1	ENSG00000233099.2	chr1/ENST00000436206.1_predictions.tsv
ENST00000421331.1	ENSG00000235927.4	chr1/ENST00000421331.1_predictions.tsv
ENST00000608684.2	ENSG00000273338.2	chr1/ENST00000608684.2_predictions.tsv
ENST00000413519.1	ENSG00000237413.6	chr1/ENST00000413519.1_predictions.tsv
ENST00000415629.2	ENSG00000235011.2	chr1/ENST00000415629.2_predictions.tsv
ENST00000567886.1	ENSG00000260322.1	chr1/ENST00000567886.1_predictions.tsv
ENST00000458146.1	ENSG00000225598.1	chr1/ENST00000458146.1_predictions.tsv
ENST00000437080.1	ENSG00000224326.2	chr1/ENST00000437080.1_predictions.tsv
ENST00000443565.4	ENSG00000234184.9	chr1/ENST00000443565.4_predictions.tsv
ENST00000439024.1	ENSG00000227960.1	chr1/ENST00000439024.1_predictions.tsv
ENST00000443939.1	ENSG00000234953.2	chr1/ENST00000443939.1_predictions.tsv
ENST00000430748.1	ENSG00000236676.1	chr1/ENST00000430748.1_predictions.tsv
ENST00000420549.3	ENSG00000233290.5	chr1/ENST00000420549.3_predictions.tsv
ENST00000452901.5	ENSG00000230817.6	chr1/ENST00000452901.5_predictions.tsv
ENST00000421931.1	ENSG00000236268.7	chr1/ENST00000421931.1_predictions.tsv
ENST00000446227.3	ENSG00000231364.4	chr1/ENST00000446227.3_predictions.tsv
ENST00000417975.1	ENSG00000233008.9	chr1/ENST00000417975.1_predictions.tsv
ENST00000439186.1	ENSG00000237076.3	chr1/ENST00000439186.1_predictions.tsv
ENST00000455929.1	ENSG00000233061.1	chr1/ENST00000455929.1_predictions.tsv
ENST00000605506.3	ENSG00000271576.3	chr1/ENST00000605506.3_predictions.tsv
ENST00000370624.1	ENSG00000180869.4	chr1/ENST00000370624.1_predictions.tsv
ENST00000624216.1	ENSG00000280099.1	chr1/ENST00000624216.1_predictions.tsv
ENST00000427819.5	ENSG00000223653.7	chr1/ENST00000427819.5_predictions.tsv
ENST00000610230.1	ENSG00000273264.1	chr1/ENST00000610230.1_predictions.tsv
ENST00000609367.2	ENSG00000272691.2	chr1/ENST00000609367.2_predictions.tsv
ENST00000426794.2	ENSG00000230285.2	chr1/ENST00000426794.2_predictions.tsv
ENST00000456587.1	ENSG00000236915.3	chr1/ENST00000456587.1_predictions.tsv
ENST00000585888.1	ENSG00000267734.1	chr1/ENST00000585888.1_predictions.tsv
ENST00000490006.6	ENSG00000267272.5	chr1/ENST00000490006.6_predictions.tsv
ENST00000452509.2	ENSG00000227290.3	chr1/ENST00000452509.2_predictions.tsv
ENST00000458097.6	ENSG00000237505.9	chr1/ENST00000458097.6_predictions.tsv
ENST00000437128.1	ENSG00000237568.1	chr1/ENST00000437128.1_predictions.tsv
ENST00000443562.2	ENSG00000231999.9	chr1/ENST00000443562.2_predictions.tsv
ENST00000429074.1	ENSG00000230735.1	chr1/ENST00000429074.1_predictions.tsv
ENST00000432395.1	ENSG00000231613.1	chr1/ENST00000432395.1_predictions.tsv
ENST00000609194.1	ENSG00000272931.1	chr1/ENST00000609194.1_predictions.tsv
ENST00000608671.1	ENSG00000272672.1	chr1/ENST00000608671.1_predictions.tsv
ENST00000435832.1	ENSG00000229201.2	chr1/ENST00000435832.1_predictions.tsv
ENST00000455680.5	ENSG00000233593.13	chr1/ENST00000455680.5_predictions.tsv
ENST00000425185.2	ENSG00000225446.4	chr1/ENST00000425185.2_predictions.tsv
ENST00000606898.1	ENSG00000272094.1	chr1/ENST00000606898.1_predictions.tsv
ENST00000609675.1	ENSG00000273487.1	chr1/ENST00000609675.1_predictions.tsv
ENST00000451302.6	ENSG00000223745.9	chr1/ENST00000451302.6_predictions.tsv
ENST00000417401.4	ENSG00000224093.8	chr1/ENST00000417401.4_predictions.tsv
ENST00000565336.1	ENSG00000260464.1	chr1/ENST00000565336.1_predictions.tsv
ENST00000439455.1	ENSG00000233482.1	chr1/ENST00000439455.1_predictions.tsv
ENST00000414039.1	ENSG00000236098.2	chr1/ENST00000414039.1_predictions.tsv
ENST00000418242.3	ENSG00000226835.5	chr1/ENST00000418242.3_predictions.tsv
ENST00000438509.3	ENSG00000235501.10	chr1/ENST00000438509.3_predictions.tsv
ENST00000434207.1	ENSG00000231992.2	chr1/ENST00000434207.1_predictions.tsv
ENST00000421762.5	ENSG00000226026.8	chr1/ENST00000421762.5_predictions.tsv
ENST00000444665.5	ENSG00000228852.6	chr1/ENST00000444665.5_predictions.tsv
ENST00000423410.2	ENSG00000228504.2	chr1/ENST00000423410.2_predictions.tsv
ENST00000438093.1	ENSG00000230434.4	chr1/ENST00000438093.1_predictions.tsv
ENST00000424943.1	ENSG00000233907.1	chr1/ENST00000424943.1_predictions.tsv
ENST00000456933.1	ENSG00000228971.5	chr1/ENST00000456933.1_predictions.tsv
ENST00000603401.1	ENSG00000271252.1	chr1/ENST00000603401.1_predictions.tsv
ENST00000442558.5	ENSG00000237435.11	chr1/ENST00000442558.5_predictions.tsv
ENST00000435311.1	ENSG00000231987.1	chr1/ENST00000435311.1_predictions.tsv
ENST00000422980.1	ENSG00000232878.3	chr1/ENST00000422980.1_predictions.tsv
ENST00000424982.1	ENSG00000232542.1	chr1/ENST00000424982.1_predictions.tsv
ENST00000431362.1	ENSG00000235777.1	chr1/ENST00000431362.1_predictions.tsv
ENST00000561881.1	ENSG00000259946.1	chr1/ENST00000561881.1_predictions.tsv
ENST00000424528.2	ENSG00000225206.13	chr1/ENST00000424528.2_predictions.tsv
ENST00000418344.1	ENSG00000226053.2	chr1/ENST00000418344.1_predictions.tsv
ENST00000623685.1	ENSG00000280040.1	chr1/ENST00000623685.1_predictions.tsv
ENST00000425113.1	ENSG00000232825.4	chr1/ENST00000425113.1_predictions.tsv
ENST00000438829.2	ENSG00000224445.4	chr1/ENST00000438829.2_predictions.tsv
ENST00000454219.4	ENSG00000228084.4	chr1/ENST00000454219.4_predictions.tsv
ENST00000432294.1	ENSG00000241073.1	chr1/ENST00000432294.1_predictions.tsv
ENST00000421185.1	ENSG00000224616.5	chr1/ENST00000421185.1_predictions.tsv
ENST00000446055.1	ENSG00000223906.1	chr1/ENST00000446055.1_predictions.tsv
ENST00000432210.1	ENSG00000228086.2	chr1/ENST00000432210.1_predictions.tsv
ENST00000416343.2	ENSG00000230402.3	chr1/ENST00000416343.2_predictions.tsv
ENST00000609247.2	ENSG00000273204.2	chr1/ENST00000609247.2_predictions.tsv
ENST00000449473.2	ENSG00000233184.10	chr1/ENST00000449473.2_predictions.tsv
ENST00000432195.3	ENSG00000225938.4	chr1/ENST00000432195.3_predictions.tsv
ENST00000444327.1	ENSG00000231671.2	chr1/ENST00000444327.1_predictions.tsv
ENST00000415532.3	ENSG00000226715.5	chr1/ENST00000415532.3_predictions.tsv
ENST00000447916.1	ENSG00000233359.3	chr1/ENST00000447916.1_predictions.tsv
ENST00000414418.1	ENSG00000230864.2	chr1/ENST00000414418.1_predictions.tsv
ENST00000414923.1	ENSG00000230759.2	chr1/ENST00000414923.1_predictions.tsv
ENST00000444810.6	ENSG00000224613.8	chr1/ENST00000444810.6_predictions.tsv
ENST00000435253.5	ENSG00000230768.10	chr1/ENST00000435253.5_predictions.tsv
ENST00000429080.1	ENSG00000233047.7	chr1/ENST00000429080.1_predictions.tsv
ENST00000437803.1	ENSG00000237480.4	chr1/ENST00000437803.1_predictions.tsv
ENST00000415910.3	ENSG00000237460.4	chr1/ENST00000415910.3_predictions.tsv
ENST00000438318.1	ENSG00000230489.3	chr1/ENST00000438318.1_predictions.tsv
ENST00000564063.1	ENSG00000260879.1	chr1/ENST00000564063.1_predictions.tsv
ENST00000438965.2	ENSG00000238122.2	chr1/ENST00000438965.2_predictions.tsv
ENST00000419814.2	ENSG00000224698.2	chr1/ENST00000419814.2_predictions.tsv
ENST00000437400.2	ENSG00000232971.2	chr1/ENST00000437400.2_predictions.tsv
ENST00000369989.3	ENSG00000203897.5	chr1/ENST00000369989.3_predictions.tsv
ENST00000608574.1	ENSG00000273382.1	chr1/ENST00000608574.1_predictions.tsv
ENST00000602755.2	ENSG00000270066.4	chr1/ENST00000602755.2_predictions.tsv
ENST00000526411.1	ENSG00000254942.1	chr1/ENST00000526411.1_predictions.tsv
ENST00000436416.1	ENSG00000225113.1	chr1/ENST00000436416.1_predictions.tsv
ENST00000369843.3	ENSG00000228703.1	chr1/ENST00000369843.3_predictions.tsv
ENST00000562538.1	ENSG00000260246.1	chr1/ENST00000562538.1_predictions.tsv
ENST00000453347.2	ENSG00000228420.2	chr1/ENST00000453347.2_predictions.tsv
ENST00000415166.2	ENSG00000235005.2	chr1/ENST00000415166.2_predictions.tsv
ENST00000565955.1	ENSG00000261055.2	chr1/ENST00000565955.1_predictions.tsv
ENST00000554749.1	ENSG00000258634.3	chr1/ENST00000554749.1_predictions.tsv
ENST00000554808.1	ENSG00000258673.3	chr1/ENST00000554808.1_predictions.tsv
ENST00000430098.2	ENSG00000227091.2	chr1/ENST00000430098.2_predictions.tsv
ENST00000440688.1	ENSG00000235526.1	chr1/ENST00000440688.1_predictions.tsv
ENST00000455967.2	ENSG00000224965.2	chr1/ENST00000455967.2_predictions.tsv
ENST00000449169.1	ENSG00000227963.3	chr1/ENST00000449169.1_predictions.tsv
ENST00000457535.7	ENSG00000224699.13	chr1/ENST00000457535.7_predictions.tsv
ENST00000481350.2	ENSG00000270380.1	chr1/ENST00000481350.2_predictions.tsv
ENST00000457402.2	ENSG00000235407.2	chr1/ENST00000457402.2_predictions.tsv
ENST00000562952.1	ENSG00000261654.1	chr1/ENST00000562952.1_predictions.tsv
ENST00000440689.1	ENSG00000232811.1	chr1/ENST00000440689.1_predictions.tsv
ENST00000609118.1	ENSG00000273010.1	chr1/ENST00000609118.1_predictions.tsv
ENST00000607951.1	ENSG00000272982.1	chr1/ENST00000607951.1_predictions.tsv
ENST00000610049.1	ENSG00000273221.1	chr1/ENST00000610049.1_predictions.tsv
ENST00000426321.2	ENSG00000229283.2	chr1/ENST00000426321.2_predictions.tsv
ENST00000564771.1	ENSG00000260948.1	chr1/ENST00000564771.1_predictions.tsv
ENST00000445680.1	ENSG00000243960.1	chr1/ENST00000445680.1_predictions.tsv
ENST00000441004.5	ENSG00000231346.5	chr1/ENST00000441004.5_predictions.tsv
ENST00000430373.3	ENSG00000227811.4	chr1/ENST00000430373.3_predictions.tsv
ENST00000439736.1	ENSG00000232558.1	chr1/ENST00000439736.1_predictions.tsv
ENST00000441125.1	ENSG00000237556.1	chr1/ENST00000441125.1_predictions.tsv
ENST00000442751.2	ENSG00000231437.4	chr1/ENST00000442751.2_predictions.tsv
ENST00000427290.2	ENSG00000231246.4	chr1/ENST00000427290.2_predictions.tsv
ENST00000608357.1	ENSG00000273483.1	chr1/ENST00000608357.1_predictions.tsv
ENST00000421943.1	ENSG00000225075.2	chr1/ENST00000421943.1_predictions.tsv
ENST00000566195.1	ENSG00000261595.2	chr1/ENST00000566195.1_predictions.tsv
ENST00000401018.5	ENSG00000215866.10	chr1/ENST00000401018.5_predictions.tsv
ENST00000435800.7	ENSG00000226419.10	chr1/ENST00000435800.7_predictions.tsv
ENST00000421157.2	ENSG00000238198.3	chr1/ENST00000421157.2_predictions.tsv
ENST00000419536.1	ENSG00000226167.2	chr1/ENST00000419536.1_predictions.tsv
ENST00000450706.1	ENSG00000235527.8	chr1/ENST00000450706.1_predictions.tsv
ENST00000420156.2	ENSG00000232895.2	chr1/ENST00000420156.2_predictions.tsv
ENST00000448680.3	ENSG00000233730.3	chr1/ENST00000448680.3_predictions.tsv
ENST00000425449.1	ENSG00000228035.2	chr1/ENST00000425449.1_predictions.tsv
ENST00000438885.3	ENSG00000228127.4	chr1/ENST00000438885.3_predictions.tsv
ENST00000453128.1	ENSG00000237993.1	chr1/ENST00000453128.1_predictions.tsv
ENST00000426515.3	ENSG00000235933.3	chr1/ENST00000426515.3_predictions.tsv
ENST00000369491.2	ENSG00000203865.13	chr1/ENST00000369491.2_predictions.tsv
ENST00000423907.5	ENSG00000233154.6	chr1/ENST00000423907.5_predictions.tsv
ENST00000456414.2	ENSG00000224950.2	chr1/ENST00000456414.2_predictions.tsv
ENST00000610171.2	ENSG00000272715.2	chr1/ENST00000610171.2_predictions.tsv
ENST00000445523.1	ENSG00000236137.2	chr1/ENST00000445523.1_predictions.tsv
ENST00000442182.3	ENSG00000235202.3	chr1/ENST00000442182.3_predictions.tsv
ENST00000604156.1	ENSG00000271427.1	chr1/ENST00000604156.1_predictions.tsv
ENST00000623435.1	ENSG00000279513.1	chr1/ENST00000623435.1_predictions.tsv
ENST00000440801.6	ENSG00000236866.6	chr1/ENST00000440801.6_predictions.tsv
ENST00000439394.2	ENSG00000226172.3	chr1/ENST00000439394.2_predictions.tsv
ENST00000423984.2	ENSG00000224238.2	chr1/ENST00000423984.2_predictions.tsv
ENST00000418015.1	ENSG00000231365.8	chr1/ENST00000418015.1_predictions.tsv
ENST00000457719.1	ENSG00000227712.4	chr1/ENST00000457719.1_predictions.tsv
ENST00000457683.1	ENSG00000232650.6	chr1/ENST00000457683.1_predictions.tsv
ENST00000419144.1	ENSG00000230921.1	chr1/ENST00000419144.1_predictions.tsv
ENST00000562811.1	ENSG00000260941.1	chr1/ENST00000562811.1_predictions.tsv
ENST00000608123.2	ENSG00000273406.2	chr1/ENST00000608123.2_predictions.tsv
ENST00000621058.6	ENSG00000226067.8	chr1/ENST00000621058.6_predictions.tsv
ENST00000429055.1	ENSG00000230806.2	chr1/ENST00000429055.1_predictions.tsv
ENST00000417218.2	ENSG00000227082.4	chr1/ENST00000417218.2_predictions.tsv
ENST00000450546.1	ENSG00000224857.1	chr1/ENST00000450546.1_predictions.tsv
ENST00000456469.1	ENSG00000235887.2	chr1/ENST00000456469.1_predictions.tsv
ENST00000443018.4	ENSG00000232721.4	chr1/ENST00000443018.4_predictions.tsv
ENST00000420597.2	ENSG00000232527.9	chr1/ENST00000420597.2_predictions.tsv
ENST00000455105.2	ENSG00000237343.2	chr1/ENST00000455105.2_predictions.tsv
ENST00000617368.1	ENSG00000277199.2	chr1/ENST00000617368.1_predictions.tsv
ENST00000441760.2	ENSG00000224363.3	chr1/ENST00000441760.2_predictions.tsv
ENST00000618589.1	ENSG00000276216.2	chr1/ENST00000618589.1_predictions.tsv
ENST00000427732.2	ENSG00000236140.2	chr1/ENST00000427732.2_predictions.tsv
ENST00000415065.2	ENSG00000244619.3	chr1/ENST00000415065.2_predictions.tsv
ENST00000412239.1	ENSG00000234222.7	chr1/ENST00000412239.1_predictions.tsv
ENST00000616257.1	ENSG00000278431.1	chr1/ENST00000616257.1_predictions.tsv
ENST00000611275.6	ENSG00000233396.10	chr1/ENST00000611275.6_predictions.tsv
ENST00000622359.2	ENSG00000276509.2	chr1/ENST00000622359.2_predictions.tsv
ENST00000425109.2	ENSG00000234225.2	chr1/ENST00000425109.2_predictions.tsv
ENST00000440377.3	ENSG00000293279.2	chr1/ENST00000440377.3_predictions.tsv
ENST00000619867.4	ENSG00000278811.5	chr1/ENST00000619867.4_predictions.tsv
ENST00000431525.1	ENSG00000227139.1	chr1/ENST00000431525.1_predictions.tsv
ENST00000622634.1	ENSG00000274415.1	chr1/ENST00000622634.1_predictions.tsv
ENST00000426504.1	ENSG00000234190.1	chr1/ENST00000426504.1_predictions.tsv
ENST00000610161.1	ENSG00000273059.1	chr1/ENST00000610161.1_predictions.tsv
ENST00000614663.5	ENSG00000274372.6	chr1/ENST00000614663.5_predictions.tsv
ENST00000611286.4	ENSG00000227733.13	chr1/ENST00000611286.4_predictions.tsv
ENST00000432038.1	ENSG00000232265.9	chr1/ENST00000432038.1_predictions.tsv
ENST00000427169.2	ENSG00000238107.2	chr1/ENST00000427169.2_predictions.tsv
ENST00000609678.1	ENSG00000272824.1	chr1/ENST00000609678.1_predictions.tsv
